#  Time[s]  	           depth 	      velocity_x 	      velocity_y 	             wse 	       z_element 	
0.68 	               0 	               0 	               0 	               0 	               0
0.69 	               0 	               0 	               0 	               0 	               0
0.7001 	               0 	               0 	               0 	               0 	               0
0.71 	               0 	               0 	               0 	               0 	               0
0.72 	               0 	               0 	               0 	               0 	               0
0.73 	               0 	               0 	               0 	               0 	               0
0.74 	               0 	               0 	               0 	               0 	               0
0.7501 	               0 	               0 	               0 	               0 	               0
0.76 	               0 	               0 	               0 	               0 	               0
0.77 	               0 	               0 	               0 	               0 	               0
0.78 	               0 	               0 	               0 	               0 	               0
0.79 	               0 	               0 	               0 	               0 	               0
0.8001 	               0 	               0 	               0 	               0 	               0
0.81 	               0 	               0 	               0 	               0 	               0
0.82 	               0 	               0 	               0 	               0 	               0
0.83 	               0 	               0 	               0 	               0 	               0
0.84 	               0 	               0 	               0 	               0 	               0
0.8501 	               0 	               0 	               0 	               0 	               0
0.86 	               0 	               0 	               0 	               0 	               0
0.87 	               0 	               0 	               0 	               0 	               0
0.88 	               0 	               0 	               0 	               0 	               0
0.89 	               0 	               0 	               0 	               0 	               0
0.9001 	               0 	               0 	               0 	               0 	               0
0.91 	               0 	               0 	               0 	               0 	               0
0.92 	               0 	               0 	               0 	               0 	               0
0.93 	               0 	               0 	               0 	               0 	               0
0.94 	               0 	               0 	               0 	               0 	               0
0.9501 	               0 	               0 	               0 	               0 	               0
0.96 	               0 	               0 	               0 	               0 	               0
0.97 	               0 	               0 	               0 	               0 	               0
0.98 	               0 	               0 	               0 	               0 	               0
0.99 	               0 	               0 	               0 	               0 	               0
1.0001 	               0 	               0 	               0 	               0 	               0
1.01 	               0 	               0 	               0 	               0 	               0
1.02 	               0 	               0 	               0 	               0 	               0
1.03 	               0 	               0 	               0 	               0 	               0
1.04 	               0 	               0 	               0 	               0 	               0
1.0501 	               0 	               0 	               0 	               0 	               0
1.06 	               0 	               0 	               0 	               0 	               0
1.07 	               0 	               0 	               0 	               0 	               0
1.08 	               0 	               0 	               0 	               0 	               0
1.09 	               0 	               0 	               0 	               0 	               0
1.1001 	               0 	               0 	               0 	               0 	               0
1.11 	               0 	               0 	               0 	               0 	               0
1.12 	               0 	               0 	               0 	               0 	               0
1.13 	               0 	               0 	               0 	               0 	               0
1.14 	               0 	               0 	               0 	               0 	               0
1.1501 	               0 	               0 	               0 	               0 	               0
1.16 	               0 	               0 	               0 	               0 	               0
1.17 	               0 	               0 	               0 	               0 	               0
1.18 	               0 	               0 	               0 	               0 	               0
1.19 	               0 	               0 	               0 	               0 	               0
1.2001 	               0 	               0 	               0 	               0 	               0
1.21 	               0 	               0 	               0 	               0 	               0
1.22 	               0 	               0 	               0 	               0 	               0
1.23 	               0 	               0 	               0 	               0 	               0
1.24 	               0 	               0 	               0 	               0 	               0
1.2501 	               0 	               0 	               0 	               0 	               0
1.26 	               0 	               0 	               0 	               0 	               0
1.27 	               0 	               0 	               0 	               0 	               0
1.28 	               0 	               0 	               0 	               0 	               0
1.29 	               0 	               0 	               0 	               0 	               0
1.3001 	               0 	               0 	               0 	               0 	               0
1.31 	               0 	               0 	               0 	               0 	               0
1.32 	               0 	               0 	               0 	               0 	               0
1.33 	               0 	               0 	               0 	               0 	               0
1.34 	               0 	               0 	               0 	               0 	               0
1.3501 	               0 	               0 	               0 	               0 	               0
1.36 	               0 	               0 	               0 	               0 	               0
1.37 	               0 	               0 	               0 	               0 	               0
1.38 	               0 	               0 	               0 	               0 	               0
1.39 	               0 	               0 	               0 	               0 	               0
1.4001 	               0 	               0 	               0 	               0 	               0
1.41 	               0 	               0 	               0 	               0 	               0
1.42 	               0 	               0 	               0 	               0 	               0
1.43 	               0 	               0 	               0 	               0 	               0
1.44 	               0 	               0 	               0 	               0 	               0
1.4501 	               0 	               0 	               0 	               0 	               0
1.46 	               0 	               0 	               0 	               0 	               0
1.47 	               0 	               0 	               0 	               0 	               0
1.48 	               0 	               0 	               0 	               0 	               0
1.49 	               0 	               0 	               0 	               0 	               0
1.5001 	               0 	               0 	               0 	               0 	               0
1.51 	               0 	               0 	               0 	               0 	               0
1.52 	   1.2941211e-05 	               0 	               0 	   1.2941211e-05 	               0
1.53 	   4.3969667e-05 	               0 	               0 	   4.3969667e-05 	               0
1.54 	    0.0001226155 	       0.4360452 	    -0.014650993 	    0.0001226155 	               0
1.5501 	   0.00028251213 	       0.4166305 	    -0.013621941 	   0.00028251213 	               0
1.56 	   0.00056547931 	      0.59709426 	     -0.01878876 	   0.00056547931 	               0
1.57 	    0.0010084317 	      0.75706301 	    -0.022766397 	    0.0010084317 	               0
1.58 	    0.0016343718 	      0.90025097 	    -0.025599682 	    0.0016343718 	               0
1.59 	    0.0024515782 	       1.0256862 	    -0.027223702 	    0.0024515782 	               0
1.6001 	    0.0034633184 	       1.1358624 	    -0.027665249 	    0.0034633184 	               0
1.61 	    0.0046137774 	       1.2291309 	    -0.027023657 	    0.0046137774 	               0
1.62 	    0.0059036477 	       1.3104488 	    -0.025431813 	    0.0059036477 	               0
1.63 	    0.0072874222 	       1.3809005 	    -0.023053595 	    0.0072874222 	               0
1.64 	    0.0087294832 	       1.4419763 	    -0.020083989 	    0.0087294832 	               0
1.6501 	     0.010211783 	       1.4954673 	    -0.016691699 	     0.010211783 	               0
1.66 	     0.011662049 	        1.540878 	    -0.013195737 	     0.011662049 	               0
1.67 	     0.013101811 	        1.580554 	   -0.0096830776 	     0.013101811 	               0
1.68 	     0.014498874 	       1.6148205 	   -0.0063391714 	     0.014498874 	               0
1.69 	     0.015840451 	       1.6443382 	   -0.0032840091 	     0.015840451 	               0
1.7001 	     0.017129954 	       1.6699212 	  -0.00057516698 	     0.017129954 	               0
1.71 	     0.018325188 	       1.6913698 	    0.0016660079 	     0.018325188 	               0
1.72 	     0.019461379 	       1.7098338 	    0.0034968646 	     0.019461379 	               0
1.73 	     0.020525515 	       1.7254787 	    0.0048972215 	     0.020525515 	               0
1.74 	      0.02151898 	       1.7386538 	    0.0058888337 	      0.02151898 	               0
1.7501 	     0.022452943 	       1.7497645 	    0.0065079193 	     0.022452943 	               0
1.76 	     0.023304324 	       1.7587872 	    0.0067836326 	     0.023304324 	               0
1.77 	     0.024104013 	       1.7662669 	    0.0067747678 	     0.024104013 	               0
1.78 	     0.024846833 	       1.7723128 	    0.0065205127 	     0.024846833 	               0
1.79 	     0.025536921 	       1.7771124 	    0.0060649397 	     0.025536921 	               0
1.8001 	     0.026184349 	       1.7808605 	    0.0054415959 	     0.026184349 	               0
1.81 	     0.026774803 	       1.7836091 	    0.0047090174 	     0.026774803 	               0
1.82 	     0.027330884 	       1.7855855 	     0.003879512 	     0.027330884 	               0
1.83 	     0.027849853 	       1.7868666 	    0.0029862538 	     0.027849853 	               0
1.84 	     0.028335181 	       1.7875509 	    0.0020515792 	     0.028335181 	               0
1.8501 	      0.02879441 	       1.7877223 	    0.0010833579 	      0.02879441 	               0
1.86 	     0.029217516 	       1.7874597 	   0.00012444035 	     0.029217516 	               0
1.87 	     0.029620674 	       1.7868285 	  -0.00084393015 	     0.029620674 	               0
1.88 	     0.030001957 	       1.7858847 	   -0.0018051738 	     0.030001957 	               0
1.89 	      0.03036377 	       1.7846782 	   -0.0027544048 	      0.03036377 	               0
1.9001 	     0.030711604 	       1.7832362 	     -0.00369779 	     0.030711604 	               0
1.91 	      0.03103745 	       1.7816425 	   -0.0046057546 	      0.03103745 	               0
1.92 	     0.031353298 	       1.7798836 	   -0.0055052908 	     0.031353298 	               0
1.93 	     0.031657365 	       1.7780039 	   -0.0063870618 	     0.031657365 	               0
1.94 	      0.03195115 	        1.776029 	   -0.0072513108 	      0.03195115 	               0
1.9501 	     0.032238773 	       1.7739602 	   -0.0081068665 	     0.032238773 	               0
1.96 	     0.032513073 	       1.7718793 	   -0.0089290512 	     0.032513073 	               0
1.97 	     0.032783605 	       1.7697412 	   -0.0097434594 	     0.032783605 	               0
1.98 	     0.033048513 	        1.767581 	    -0.010542015 	     0.033048513 	               0
1.99 	      0.03330869 	       1.7654118 	    -0.011324836 	      0.03330869 	               0
2.0001 	     0.033567474 	       1.7632232 	    -0.012099397 	     0.033567474 	               0
2.01 	     0.033817973 	       1.7610902 	    -0.012842589 	     0.033817973 	               0
2.02 	     0.034068489 	       1.7589564 	    -0.013576583 	     0.034068489 	               0
2.03 	     0.034317044 	       1.7568512 	      -0.0142929 	     0.034317044 	               0
2.04 	     0.034564164 	       1.7547811 	    -0.014990388 	     0.034564164 	               0
2.05 	     0.034810315 	       1.7527517 	    -0.015667623 	     0.034810315 	               0
2.06 	     0.035055906 	       1.7507683 	    -0.016322793 	     0.035055906 	               0
2.07 	     0.035301309 	        1.748834 	    -0.016954187 	     0.035301309 	               0
2.08 	     0.035546832 	       1.7469524 	    -0.017559531 	     0.035546832 	               0
2.09 	     0.035792747 	        1.745126 	     -0.01813644 	     0.035792747 	               0
2.1 	     0.036039284 	       1.7433566 	    -0.018682349 	     0.036039284 	               0
2.11 	     0.036286643 	        1.741646 	    -0.019194261 	     0.036286643 	               0
2.12 	     0.036534959 	       1.7399936 	    -0.019669864 	     0.036534959 	               0
2.13 	     0.036784362 	       1.7384001 	    -0.020106004 	     0.036784362 	               0
2.14 	     0.037034938 	       1.7368649 	    -0.020499745 	     0.037034938 	               0
2.15 	     0.037286747 	       1.7353871 	    -0.020848173 	     0.037286747 	               0
2.16 	     0.037539834 	       1.7339658 	     -0.02114799 	     0.037539834 	               0
2.17 	      0.03779418 	        1.732598 	    -0.021397358 	      0.03779418 	               0
2.18 	     0.038049784 	       1.7312821 	    -0.021593314 	     0.038049784 	               0
2.19 	     0.038306609 	       1.7300156 	     -0.02173355 	     0.038306609 	               0
2.2 	     0.038564604 	       1.7287956 	    -0.021816039 	     0.038564604 	               0
2.21 	     0.038823709 	       1.7276196 	     -0.02183849 	     0.038823709 	               0
2.22 	     0.039083818 	       1.7264834 	    -0.021800762 	     0.039083818 	               0
2.23 	     0.039344847 	       1.7253839 	    -0.021701375 	     0.039344847 	               0
2.24 	     0.039606686 	       1.7243177 	    -0.021539871 	     0.039606686 	               0
2.25 	     0.039869218 	       1.7232811 	    -0.021316275 	     0.039869218 	               0
2.26 	      0.04013232 	       1.7222706 	    -0.021030461 	      0.04013232 	               0
2.27 	     0.040395844 	       1.7212817 	    -0.020684755 	     0.040395844 	               0
2.28 	     0.040659654 	       1.7203111 	    -0.020280053 	     0.040659654 	               0
2.29 	     0.040923599 	        1.719355 	    -0.019818409 	     0.040923599 	               0
2.3 	     0.041187525 	       1.7184095 	    -0.019302373 	     0.041187525 	               0
2.31 	     0.041451265 	       1.7174711 	    -0.018734422 	     0.041451265 	               0
2.32 	     0.041714659 	       1.7165359 	    -0.018119188 	     0.041714659 	               0
2.33 	     0.041977537 	       1.7156006 	    -0.017459985 	     0.041977537 	               0
2.34 	     0.042239725 	       1.7146616 	     -0.01676109 	     0.042239725 	               0
2.35 	     0.042501048 	       1.7137156 	     -0.01602711 	     0.042501048 	               0
2.36 	     0.042761317 	       1.7127595 	    -0.015262581 	     0.042761317 	               0
2.37 	     0.043020379 	       1.7117903 	    -0.014473376 	     0.043020379 	               0
2.38 	     0.043278046 	        1.710805 	    -0.013664372 	     0.043278046 	               0
2.39 	     0.043534144 	       1.7098009 	    -0.012840962 	     0.043534144 	               0
2.4 	     0.043788502 	       1.7087756 	    -0.012008584 	     0.043788502 	               0
2.41 	     0.044040931 	       1.7077263 	     -0.01117258 	     0.044040931 	               0
2.42 	     0.044291307 	       1.7066513 	    -0.010338555 	     0.044291307 	               0
2.43 	     0.044539452 	       1.7055484 	   -0.0095116083 	     0.044539452 	               0
2.44 	     0.044785214 	       1.7044157 	   -0.0086968154 	     0.044785214 	               0
2.45 	     0.045028449 	       1.7032515 	    -0.007899032 	     0.045028449 	               0
2.46 	     0.045268998 	        1.702054 	   -0.0071230098 	     0.045268998 	               0
2.47 	     0.045506792 	       1.7008226 	   -0.0063727465 	     0.045506792 	               0
2.48 	     0.045741698 	       1.6995559 	   -0.0056522944 	     0.045741698 	               0
2.49 	     0.045973616 	       1.6982533 	   -0.0049652168 	     0.045973616 	               0
2.5 	      0.04620246 	       1.6969141 	   -0.0043146863 	      0.04620246 	               0
2.51 	     0.046428121 	       1.6955375 	   -0.0037038147 	     0.046428121 	               0
2.52 	     0.046650601 	       1.6941242 	    -0.003134284 	     0.046650601 	               0
2.53 	     0.046869815 	       1.6926737 	   -0.0026083368 	     0.046869815 	               0
2.54 	     0.047085723 	       1.6911862 	   -0.0021274744 	     0.047085723 	               0
2.55 	     0.047298296 	       1.6896619 	   -0.0016927787 	     0.047298296 	               0
2.56 	     0.047507481 	       1.6881007 	    -0.001305349 	     0.047507481 	               0
2.57 	     0.047713335 	       1.6865042 	  -0.00096460711 	     0.047713335 	               0
2.58 	     0.047915829 	       1.6848725 	  -0.00067086848 	     0.047915829 	               0
2.59 	      0.04811497 	       1.6832064 	  -0.00042366714 	      0.04811497 	               0
2.6 	     0.048310779 	       1.6815069 	  -0.00022219939 	     0.048310779 	               0
2.61 	     0.048503251 	       1.6797745 	  -6.5762516e-05 	     0.048503251 	               0
2.62 	     0.048692486 	        1.678011 	   4.7889378e-05 	     0.048692486 	               0
2.63 	     0.048878495 	       1.6762174 	   0.00011999367 	     0.048878495 	               0
2.64 	     0.049061327 	       1.6743947 	   0.00015244388 	     0.049061327 	               0
2.65 	     0.049241038 	       1.6725444 	   0.00014733523 	     0.049241038 	               0
2.66 	     0.049417661 	       1.6706674 	   0.00010660599 	     0.049417661 	               0
2.67 	     0.049591323 	       1.6687658 	   3.3351074e-05 	     0.049591323 	               0
2.68 	     0.049762069 	       1.6668408 	  -7.0254545e-05 	     0.049762069 	               0
2.69 	     0.049929978 	       1.6648938 	  -0.00020159572 	     0.049929978 	               0
2.7 	     0.050095131 	       1.6629265 	  -0.00035799614 	     0.050095131 	               0
2.71 	     0.050257593 	       1.6609402 	  -0.00053695239 	     0.050257593 	               0
2.72 	     0.050417506 	       1.6589369 	  -0.00073529665 	     0.050417506 	               0
2.73 	     0.050574941 	       1.6569181 	  -0.00095055149 	     0.050574941 	               0
2.74 	     0.050729998 	       1.6548854 	   -0.0011800359 	     0.050729998 	               0
2.75 	      0.05088278 	       1.6528404 	   -0.0014211203 	      0.05088278 	               0
2.76 	     0.051033371 	       1.6507847 	    -0.001671327 	     0.051033371 	               0
2.77 	     0.051181923 	       1.6487203 	   -0.0019279896 	     0.051181923 	               0
2.78 	     0.051328524 	       1.6466486 	   -0.0021888389 	     0.051328524 	               0
2.79 	     0.051473285 	       1.6445714 	   -0.0024516089 	     0.051473285 	               0
2.8 	     0.051616321 	       1.6424901 	   -0.0027141551 	     0.051616321 	               0
2.81 	     0.051757729 	       1.6404064 	   -0.0029744427 	     0.051757729 	               0
2.82 	     0.051897652 	       1.6383219 	   -0.0032306258 	     0.051897652 	               0
2.83 	     0.052036183 	        1.636238 	   -0.0034809696 	     0.052036183 	               0
2.84 	     0.052173432 	        1.634156 	   -0.0037238932 	     0.052173432 	               0
2.85 	     0.052309507 	       1.6320775 	   -0.0039579668 	     0.052309507 	               0
2.86 	     0.052444507 	        1.630004 	   -0.0041818124 	     0.052444507 	               0
2.87 	     0.052578551 	       1.6279367 	   -0.0043944838 	     0.052578551 	               0
2.88 	     0.052711726 	       1.6258766 	   -0.0045949184 	     0.052711726 	               0
2.89 	     0.052844123 	       1.6238248 	   -0.0047822884 	     0.052844123 	               0
2.9 	     0.052975828 	       1.6217822 	    -0.004955913 	     0.052975828 	               0
2.91 	      0.05310691 	       1.6197496 	   -0.0051151203 	      0.05310691 	               0
2.92 	     0.053237451 	       1.6177277 	    -0.005259782 	     0.053237451 	               0
2.93 	     0.053367503 	       1.6157171 	    -0.005389507 	     0.053367503 	               0
2.94 	     0.053497116 	        1.613718 	   -0.0055041649 	     0.053497116 	               0
2.95 	     0.053626326 	       1.6117309 	   -0.0056037491 	     0.053626326 	               0
2.96 	     0.053755159 	       1.6097559 	   -0.0056882287 	     0.053755159 	               0
2.97 	     0.053883635 	       1.6077927 	   -0.0057581079 	     0.053883635 	               0
2.98 	     0.054011755 	       1.6058413 	   -0.0058135657 	     0.054011755 	               0
2.99 	     0.054139507 	       1.6039012 	   -0.0058550168 	     0.054139507 	               0
3 	     0.054266868 	       1.6019719 	   -0.0058829607 	     0.054266868 	               0
3.01 	     0.054393797 	       1.6000526 	   -0.0058978524 	     0.054393797 	               0
3.02 	     0.054520253 	       1.5981425 	   -0.0059005829 	     0.054520253 	               0
3.03 	     0.054646169 	       1.5962404 	   -0.0058917264 	     0.054646169 	               0
3.04 	     0.054771468 	       1.5943453 	   -0.0058720325 	     0.054771468 	               0
3.05 	     0.054896062 	       1.5924556 	   -0.0058422902 	     0.054896062 	               0
3.06 	     0.055019841 	       1.5905699 	   -0.0058032335 	     0.055019841 	               0
3.07 	     0.055142708 	       1.5886865 	    -0.005755882 	     0.055142708 	               0
3.08 	     0.055264533 	       1.5868037 	   -0.0057009951 	     0.055264533 	               0
3.09 	     0.055385181 	       1.5849195 	   -0.0056394295 	     0.055385181 	               0
3.1 	     0.055504511 	       1.5830321 	   -0.0055720369 	     0.055504511 	               0
3.11 	     0.055622356 	       1.5811391 	   -0.0054996111 	     0.055622356 	               0
3.12 	     0.055738588 	       1.5792388 	   -0.0054230692 	     0.055738588 	               0
3.13 	     0.055853031 	       1.5773288 	   -0.0053431498 	     0.055853031 	               0
3.14 	     0.055965517 	       1.5754069 	   -0.0052606108 	     0.055965517 	               0
3.15 	     0.056075876 	       1.5734708 	   -0.0051761708 	     0.056075876 	               0
3.16 	     0.056183912 	       1.5715182 	   -0.0050904934 	     0.056183912 	               0
3.17 	       0.0562895 	       1.5695472 	   -0.0050042299 	       0.0562895 	               0
3.18 	     0.056392449 	       1.5675555 	   -0.0049179365 	     0.056392449 	               0
3.19 	     0.056492589 	        1.565541 	   -0.0048321298 	     0.056492589 	               0
3.2 	     0.056589759 	       1.5635017 	   -0.0047472692 	     0.056589759 	               0
3.21 	     0.056683768 	       1.5614351 	   -0.0046637679 	     0.056683768 	               0
3.22 	     0.056774529 	       1.5593403 	   -0.0045819436 	     0.056774529 	               0
3.23 	     0.056861869 	       1.5572151 	   -0.0045020877 	     0.056861869 	               0
3.24 	     0.056945654 	        1.555058 	   -0.0044244231 	     0.056945654 	               0
3.25 	     0.057025762 	       1.5528675 	   -0.0043491161 	     0.057025762 	               0
3.26 	     0.057102042 	       1.5506419 	   -0.0042763006 	     0.057102042 	               0
3.27 	     0.057174473 	       1.5483809 	   -0.0042059922 	     0.057174473 	               0
3.28 	     0.057242929 	       1.5460831 	   -0.0041382238 	     0.057242929 	               0
3.29 	     0.057307339 	       1.5437478 	   -0.0040729619 	     0.057307339 	               0
3.3 	     0.057367644 	       1.5413744 	   -0.0040101319 	     0.057367644 	               0
3.31 	     0.057423758 	       1.5389621 	   -0.0039496423 	     0.057423758 	               0
3.32 	     0.057475737 	       1.5365114 	   -0.0038913094 	     0.057475737 	               0
3.33 	     0.057523524 	       1.5340219 	   -0.0038349842 	     0.057523524 	               0
3.34 	     0.057567122 	       1.5314938 	    -0.003780474 	     0.057567122 	               0
3.35 	     0.057606546 	       1.5289274 	   -0.0037275682 	     0.057606546 	               0
3.36 	     0.057641789 	       1.5263228 	   -0.0036760534 	     0.057641789 	               0
3.37 	     0.057672978 	       1.5236816 	   -0.0036256748 	     0.057672978 	               0
3.38 	     0.057700133 	       1.5210042 	   -0.0035762089 	     0.057700133 	               0
3.39 	      0.05772333 	       1.5182916 	   -0.0035274195 	      0.05772333 	               0
3.4 	     0.057742658 	       1.5155452 	   -0.0034790739 	     0.057742658 	               0
3.41 	     0.057758184 	       1.5127658 	   -0.0034309466 	     0.057758184 	               0
3.42 	     0.057770096 	       1.5099558 	   -0.0033828231 	     0.057770096 	               0
3.43 	     0.057778485 	       1.5071164 	   -0.0033345046 	     0.057778485 	               0
3.44 	      0.05778349 	       1.5042494 	    -0.003285807 	      0.05778349 	               0
3.45 	     0.057785263 	       1.5013569 	   -0.0032365649 	     0.057785263 	               0
3.46 	     0.057783935 	       1.4984405 	   -0.0031866244 	     0.057783935 	               0
3.47 	     0.057779737 	       1.4955029 	   -0.0031358788 	     0.057779737 	               0
3.48 	     0.057772817 	       1.4925463 	   -0.0030842209 	     0.057772817 	               0
3.49 	     0.057763365 	       1.4895729 	   -0.0030315746 	     0.057763365 	               0
3.5 	     0.057751577 	       1.4865853 	   -0.0029778883 	     0.057751577 	               0
3.51 	     0.057737636 	       1.4835857 	    -0.002923124 	     0.057737636 	               0
3.52 	     0.057721793 	       1.4805773 	   -0.0028673014 	     0.057721793 	               0
3.53 	     0.057704244 	       1.4775624 	   -0.0028104314 	     0.057704244 	               0
3.54 	     0.057685207 	       1.4745439 	    -0.002752559 	     0.057685207 	               0
3.55 	      0.05766491 	       1.4715246 	   -0.0026937519 	      0.05766491 	               0
3.56 	     0.057643573 	       1.4685073 	    -0.002634092 	     0.057643573 	               0
3.57 	     0.057621447 	       1.4654949 	   -0.0025737052 	     0.057621447 	               0
3.58 	     0.057598757 	       1.4624904 	   -0.0025127113 	     0.057598757 	               0
3.59 	     0.057575741 	       1.4594968 	   -0.0024512561 	     0.057575741 	               0
3.6 	     0.057552637 	        1.456517 	   -0.0023895016 	     0.057552637 	               0
3.61 	     0.057529688 	       1.4535543 	   -0.0023276238 	     0.057529688 	               0
3.62 	     0.057507127 	       1.4506113 	   -0.0022658125 	     0.057507127 	               0
3.63 	     0.057485194 	       1.4476911 	    -0.002204265 	     0.057485194 	               0
3.64 	     0.057464127 	       1.4447966 	   -0.0021431862 	     0.057464127 	               0
3.65 	     0.057444164 	       1.4419308 	   -0.0020827858 	     0.057444164 	               0
3.66 	     0.057425554 	       1.4390968 	   -0.0020232873 	     0.057425554 	               0
3.67 	     0.057408499 	       1.4362971 	   -0.0019648862 	     0.057408499 	               0
3.68 	      0.05739324 	       1.4335346 	   -0.0019078052 	      0.05739324 	               0
3.69 	     0.057379998 	       1.4308122 	    -0.001852256 	     0.057379998 	               0
3.7 	     0.057368991 	       1.4281326 	    -0.001798446 	     0.057368991 	               0
3.71 	     0.057360456 	       1.4254988 	   -0.0017465969 	     0.057360456 	               0
3.72 	     0.057354546 	       1.4229124 	   -0.0016968616 	     0.057354546 	               0
3.73 	     0.057351483 	       1.4203764 	   -0.0016494409 	     0.057351483 	               0
3.74 	     0.057351453 	        1.417893 	   -0.0016045055 	     0.057351453 	               0
3.75 	     0.057354634 	       1.4154645 	   -0.0015622125 	     0.057354634 	               0
3.76 	     0.057361231 	       1.4130934 	   -0.0015227325 	     0.057361231 	               0
3.77 	     0.057371332 	       1.4107805 	   -0.0014861364 	     0.057371332 	               0
3.78 	     0.057385114 	       1.4085282 	   -0.0014525601 	     0.057385114 	               0
3.79 	     0.057402711 	        1.406338 	    -0.001422095 	     0.057402711 	               0
3.8 	     0.057424241 	       1.4042113 	   -0.0013948136 	     0.057424241 	               0
3.81 	     0.057449848 	       1.4021498 	   -0.0013708015 	     0.057449848 	               0
3.82 	      0.05747954 	       1.4001535 	    -0.001350029 	      0.05747954 	               0
3.83 	     0.057513431 	       1.3982235 	   -0.0013325425 	     0.057513431 	               0
3.84 	     0.057551576 	       1.3963605 	   -0.0013183379 	     0.057551576 	               0
3.85 	     0.057594014 	       1.3945648 	   -0.0013073925 	     0.057594014 	               0
3.86 	     0.057640808 	        1.392837 	   -0.0012996977 	     0.057640808 	               0
3.87 	     0.057691876 	       1.3911757 	   -0.0012951335 	     0.057691876 	               0
3.88 	     0.057747245 	       1.3895811 	   -0.0012936594 	     0.057747245 	               0
3.89 	     0.057806877 	       1.3880525 	   -0.0012951899 	     0.057806877 	               0
3.9 	     0.057870721 	        1.386589 	    -0.001299628 	     0.057870721 	               0
3.91 	     0.057938741 	       1.3851898 	   -0.0013068939 	     0.057938741 	               0
3.92 	     0.058010765 	       1.3838524 	   -0.0013168182 	     0.058010765 	               0
3.93 	     0.058086721 	       1.3825757 	   -0.0013293096 	     0.058086721 	               0
3.94 	     0.058166481 	       1.3813576 	   -0.0013442468 	     0.058166481 	               0
3.95 	     0.058249896 	       1.3801961 	   -0.0013615088 	     0.058249896 	               0
3.96 	     0.058336834 	        1.379089 	   -0.0013809993 	     0.058336834 	               0
3.97 	     0.058427045 	       1.3780329 	   -0.0014025617 	     0.058427045 	               0
