#  Time[s]  	           depth 	      velocity_x 	      velocity_y 	             wse 	       z_element 	
0.68 	               0 	               0 	               0 	               0 	               0
0.69 	               0 	               0 	               0 	               0 	               0
0.7001 	               0 	               0 	               0 	               0 	               0
0.71 	               0 	               0 	               0 	               0 	               0
0.72 	               0 	               0 	               0 	               0 	               0
0.73 	               0 	               0 	               0 	               0 	               0
0.74 	               0 	               0 	               0 	               0 	               0
0.7501 	               0 	               0 	               0 	               0 	               0
0.76 	               0 	               0 	               0 	               0 	               0
0.77 	               0 	               0 	               0 	               0 	               0
0.78 	               0 	               0 	               0 	               0 	               0
0.79 	               0 	               0 	               0 	               0 	               0
0.8001 	               0 	               0 	               0 	               0 	               0
0.81 	               0 	               0 	               0 	               0 	               0
0.82 	               0 	               0 	               0 	               0 	               0
0.83 	               0 	               0 	               0 	               0 	               0
0.84 	               0 	               0 	               0 	               0 	               0
0.8501 	               0 	               0 	               0 	               0 	               0
0.86 	               0 	               0 	               0 	               0 	               0
0.87 	               0 	               0 	               0 	               0 	               0
0.88 	               0 	               0 	               0 	               0 	               0
0.89 	               0 	               0 	               0 	               0 	               0
0.9001 	               0 	               0 	               0 	               0 	               0
0.91 	               0 	               0 	               0 	               0 	               0
0.92 	               0 	               0 	               0 	               0 	               0
0.93 	               0 	               0 	               0 	               0 	               0
0.94 	               0 	               0 	               0 	               0 	               0
0.9501 	               0 	               0 	               0 	               0 	               0
0.96 	               0 	               0 	               0 	               0 	               0
0.97 	               0 	               0 	               0 	               0 	               0
0.98 	               0 	               0 	               0 	               0 	               0
0.99 	               0 	               0 	               0 	               0 	               0
1.0001 	               0 	               0 	               0 	               0 	               0
1.01 	               0 	               0 	               0 	               0 	               0
1.02 	               0 	               0 	               0 	               0 	               0
1.03 	               0 	               0 	               0 	               0 	               0
1.04 	               0 	               0 	               0 	               0 	               0
1.0501 	               0 	               0 	               0 	               0 	               0
1.06 	               0 	               0 	               0 	               0 	               0
1.07 	               0 	               0 	               0 	               0 	               0
1.08 	               0 	               0 	               0 	               0 	               0
1.09 	               0 	               0 	               0 	               0 	               0
1.1001 	               0 	               0 	               0 	               0 	               0
1.11 	               0 	               0 	               0 	               0 	               0
1.12 	               0 	               0 	               0 	               0 	               0
1.13 	               0 	               0 	               0 	               0 	               0
1.14 	               0 	               0 	               0 	               0 	               0
1.1501 	               0 	               0 	               0 	               0 	               0
1.16 	               0 	               0 	               0 	               0 	               0
1.17 	               0 	               0 	               0 	               0 	               0
1.18 	               0 	               0 	               0 	               0 	               0
1.19 	               0 	               0 	               0 	               0 	               0
1.2001 	               0 	               0 	               0 	               0 	               0
1.21 	               0 	               0 	               0 	               0 	               0
1.22 	               0 	               0 	               0 	               0 	               0
1.23 	               0 	               0 	               0 	               0 	               0
1.24 	               0 	               0 	               0 	               0 	               0
1.2501 	               0 	               0 	               0 	               0 	               0
1.26 	               0 	               0 	               0 	               0 	               0
1.27 	               0 	               0 	               0 	               0 	               0
1.28 	               0 	               0 	               0 	               0 	               0
1.29 	               0 	               0 	               0 	               0 	               0
1.3001 	               0 	               0 	               0 	               0 	               0
1.31 	               0 	               0 	               0 	               0 	               0
1.32 	               0 	               0 	               0 	               0 	               0
1.33 	               0 	               0 	               0 	               0 	               0
1.34 	               0 	               0 	               0 	               0 	               0
1.3501 	               0 	               0 	               0 	               0 	               0
1.36 	               0 	               0 	               0 	               0 	               0
1.37 	               0 	               0 	               0 	               0 	               0
1.38 	               0 	               0 	               0 	               0 	               0
1.39 	               0 	               0 	               0 	               0 	               0
1.4001 	               0 	               0 	               0 	               0 	               0
1.41 	               0 	               0 	               0 	               0 	               0
1.42 	               0 	               0 	               0 	               0 	               0
1.43 	               0 	               0 	               0 	               0 	               0
1.44 	               0 	               0 	               0 	               0 	               0
1.4501 	               0 	               0 	               0 	               0 	               0
1.46 	               0 	               0 	               0 	               0 	               0
1.47 	               0 	               0 	               0 	               0 	               0
1.48 	               0 	               0 	               0 	               0 	               0
1.49 	               0 	               0 	               0 	               0 	               0
1.5001 	               0 	               0 	               0 	               0 	               0
1.51 	               0 	               0 	               0 	               0 	               0
1.52 	               0 	               0 	               0 	               0 	               0
1.53 	               0 	               0 	               0 	               0 	               0
1.54 	               0 	               0 	               0 	               0 	               0
1.5501 	               0 	               0 	               0 	               0 	               0
1.56 	               0 	               0 	               0 	               0 	               0
1.57 	               0 	               0 	               0 	               0 	               0
1.58 	               0 	               0 	               0 	               0 	               0
1.59 	               0 	               0 	               0 	               0 	               0
1.6001 	               0 	               0 	               0 	               0 	               0
1.61 	               0 	               0 	               0 	               0 	               0
1.62 	               0 	               0 	               0 	               0 	               0
1.63 	               0 	               0 	               0 	               0 	               0
1.64 	               0 	               0 	               0 	               0 	               0
1.6501 	               0 	               0 	               0 	               0 	               0
1.66 	               0 	               0 	               0 	               0 	               0
1.67 	               0 	               0 	               0 	               0 	               0
1.68 	               0 	               0 	               0 	               0 	               0
1.69 	               0 	               0 	               0 	               0 	               0
1.7001 	               0 	               0 	               0 	               0 	               0
1.71 	               0 	               0 	               0 	               0 	               0
1.72 	               0 	               0 	               0 	               0 	               0
1.73 	               0 	               0 	               0 	               0 	               0
1.74 	               0 	               0 	               0 	               0 	               0
1.7501 	               0 	               0 	               0 	               0 	               0
1.76 	               0 	               0 	               0 	               0 	               0
1.77 	               0 	               0 	               0 	               0 	               0
1.78 	               0 	               0 	               0 	               0 	               0
1.79 	               0 	               0 	               0 	               0 	               0
1.8001 	               0 	               0 	               0 	               0 	               0
1.81 	               0 	               0 	               0 	               0 	               0
1.82 	               0 	               0 	               0 	               0 	               0
1.83 	               0 	               0 	               0 	               0 	               0
1.84 	               0 	               0 	               0 	               0 	               0
1.8501 	               0 	               0 	               0 	               0 	               0
1.86 	               0 	               0 	               0 	               0 	               0
1.87 	               0 	               0 	               0 	               0 	               0
1.88 	               0 	               0 	               0 	               0 	               0
1.89 	               0 	               0 	               0 	               0 	               0
1.9001 	               0 	               0 	               0 	               0 	               0
1.91 	               0 	               0 	               0 	               0 	               0
1.92 	               0 	               0 	               0 	               0 	               0
1.93 	               0 	               0 	               0 	               0 	               0
1.94 	               0 	               0 	               0 	               0 	               0
1.9501 	               0 	               0 	               0 	               0 	               0
1.96 	               0 	               0 	               0 	               0 	               0
1.97 	               0 	               0 	               0 	               0 	               0
1.98 	               0 	               0 	               0 	               0 	               0
1.99 	               0 	               0 	               0 	               0 	               0
2.0001 	               0 	               0 	               0 	               0 	               0
2.01 	               0 	               0 	               0 	               0 	               0
2.02 	               0 	               0 	               0 	               0 	               0
2.03 	               0 	               0 	               0 	               0 	               0
2.04 	               0 	               0 	               0 	               0 	               0
2.05 	               0 	               0 	               0 	               0 	               0
2.06 	               0 	               0 	               0 	               0 	               0
2.07 	               0 	               0 	               0 	               0 	               0
2.08 	               0 	               0 	               0 	               0 	               0
2.09 	               0 	               0 	               0 	               0 	               0
2.1 	               0 	               0 	               0 	               0 	               0
2.11 	               0 	               0 	               0 	               0 	               0
2.12 	               0 	               0 	               0 	               0 	               0
2.13 	               0 	               0 	               0 	               0 	               0
2.14 	               0 	               0 	               0 	               0 	               0
2.15 	               0 	               0 	               0 	               0 	               0
2.16 	               0 	               0 	               0 	               0 	               0
2.17 	               0 	               0 	               0 	               0 	               0
2.18 	               0 	               0 	               0 	               0 	               0
2.19 	               0 	               0 	               0 	               0 	               0
2.2 	               0 	               0 	               0 	               0 	               0
2.21 	               0 	               0 	               0 	               0 	               0
2.22 	               0 	               0 	               0 	               0 	               0
2.23 	               0 	               0 	               0 	               0 	               0
2.24 	               0 	               0 	               0 	               0 	               0
2.25 	               0 	               0 	               0 	               0 	               0
2.26 	               0 	               0 	               0 	               0 	               0
2.27 	               0 	               0 	               0 	               0 	               0
2.28 	               0 	               0 	               0 	               0 	               0
2.29 	               0 	               0 	               0 	               0 	               0
2.3 	               0 	               0 	               0 	               0 	               0
2.31 	               0 	               0 	               0 	               0 	               0
2.32 	               0 	               0 	               0 	               0 	               0
2.33 	               0 	               0 	               0 	               0 	               0
2.34 	               0 	               0 	               0 	               0 	               0
2.35 	               0 	               0 	               0 	               0 	               0
2.36 	               0 	               0 	               0 	               0 	               0
2.37 	               0 	               0 	               0 	               0 	               0
2.38 	               0 	               0 	               0 	               0 	               0
2.39 	               0 	               0 	               0 	               0 	               0
2.4 	               0 	               0 	               0 	               0 	               0
2.41 	               0 	               0 	               0 	               0 	               0
2.42 	               0 	               0 	               0 	               0 	               0
2.43 	               0 	               0 	               0 	               0 	               0
2.44 	               0 	               0 	               0 	               0 	               0
2.45 	               0 	               0 	               0 	               0 	               0
2.46 	               0 	               0 	               0 	               0 	               0
2.47 	               0 	               0 	               0 	               0 	               0
2.48 	               0 	               0 	               0 	               0 	               0
2.49 	               0 	               0 	               0 	               0 	               0
2.5 	               0 	               0 	               0 	               0 	               0
2.51 	               0 	               0 	               0 	               0 	               0
2.52 	               0 	               0 	               0 	               0 	               0
2.53 	               0 	               0 	               0 	               0 	               0
2.54 	               0 	               0 	               0 	               0 	               0
2.55 	               0 	               0 	               0 	               0 	               0
2.56 	               0 	               0 	               0 	               0 	               0
2.57 	               0 	               0 	               0 	               0 	               0
2.58 	               0 	               0 	               0 	               0 	               0
2.59 	               0 	               0 	               0 	               0 	               0
2.6 	               0 	               0 	               0 	               0 	               0
2.61 	               0 	               0 	               0 	               0 	               0
2.62 	               0 	               0 	               0 	               0 	               0
2.63 	               0 	               0 	               0 	               0 	               0
2.64 	               0 	               0 	               0 	               0 	               0
2.65 	               0 	               0 	               0 	               0 	               0
2.66 	               0 	               0 	               0 	               0 	               0
2.67 	               0 	               0 	               0 	               0 	               0
2.68 	               0 	               0 	               0 	               0 	               0
2.69 	               0 	               0 	               0 	               0 	               0
2.7 	               0 	               0 	               0 	               0 	               0
2.71 	               0 	               0 	               0 	               0 	               0
2.72 	               0 	               0 	               0 	               0 	               0
2.73 	               0 	               0 	               0 	               0 	               0
2.74 	               0 	               0 	               0 	               0 	               0
2.75 	               0 	               0 	               0 	               0 	               0
2.76 	               0 	               0 	               0 	               0 	               0
2.77 	               0 	               0 	               0 	               0 	               0
2.78 	               0 	               0 	               0 	               0 	               0
2.79 	               0 	               0 	               0 	               0 	               0
2.8 	               0 	               0 	               0 	               0 	               0
2.81 	               0 	               0 	               0 	               0 	               0
2.82 	               0 	               0 	               0 	               0 	               0
2.83 	               0 	               0 	               0 	               0 	               0
2.84 	               0 	               0 	               0 	               0 	               0
2.85 	   7.8768299e-06 	               0 	               0 	   7.8768299e-06 	               0
2.86 	   2.2090005e-05 	               0 	               0 	   2.2090005e-05 	               0
2.87 	   4.7181503e-05 	               0 	               0 	   4.7181503e-05 	               0
2.88 	   8.8886837e-05 	               0 	               0 	   8.8886837e-05 	               0
2.89 	   0.00015403185 	    -0.075851596 	      0.22538438 	   0.00015403185 	               0
2.9 	   0.00024332841 	     -0.10137935 	      0.29465881 	   0.00024332841 	               0
2.91 	   0.00036535907 	     -0.12704984 	      0.35999178 	   0.00036535907 	               0
2.92 	   0.00052410168 	     -0.15264715 	      0.42207608 	   0.00052410168 	               0
2.93 	     0.000723274 	     -0.17816351 	      0.48148277 	     0.000723274 	               0
2.94 	   0.00096494662 	     -0.20309994 	      0.53742653 	   0.00096494662 	               0
2.95 	    0.0012498351 	     -0.22710652 	       0.5894982 	    0.0012498351 	               0
2.96 	    0.0015777748 	      -0.2500927 	      0.63786539 	    0.0015777748 	               0
2.97 	    0.0019462202 	     -0.27161865 	      0.68194567 	    0.0019462202 	               0
2.98 	    0.0023529274 	     -0.29178781 	      0.72229669 	    0.0023529274 	               0
2.99 	    0.0027944602 	     -0.31057421 	      0.75915448 	    0.0027944602 	               0
3 	    0.0032668071 	     -0.32798259 	      0.79278234 	    0.0032668071 	               0
3.01 	    0.0037657886 	     -0.34408373 	      0.82354123 	    0.0037657886 	               0
3.02 	    0.0042863469 	     -0.35881248 	      0.85148901 	    0.0042863469 	               0
3.03 	     0.004824176 	     -0.37226912 	      0.87698608 	     0.004824176 	               0
3.04 	    0.0053748941 	     -0.38450092 	      0.90026397 	    0.0053748941 	               0
3.05 	    0.0059344675 	     -0.39555693 	      0.92153935 	    0.0059344675 	               0
3.06 	    0.0064993693 	     -0.40549979 	      0.94104773 	    0.0064993693 	               0
3.07 	    0.0070665682 	     -0.41435121 	      0.95891025 	    0.0070665682 	               0
3.08 	    0.0076338013 	     -0.42217845 	      0.97534433 	    0.0076338013 	               0
3.09 	    0.0081994033 	     -0.42903351 	      0.99051841 	    0.0081994033 	               0
3.1 	    0.0087623228 	     -0.43497008 	       1.0045899 	    0.0087623228 	               0
3.11 	    0.0093220252 	     -0.44004494 	       1.0177197 	    0.0093220252 	               0
3.12 	    0.0098785414 	     -0.44431386 	       1.0300118 	    0.0098785414 	               0
3.13 	     0.010432183 	     -0.44783933 	       1.0416051 	     0.010432183 	               0
3.14 	     0.010983586 	     -0.45068359 	       1.0526109 	     0.010983586 	               0
3.15 	     0.011533604 	     -0.45290955 	       1.0631289 	     0.011533604 	               0
3.16 	     0.012083242 	     -0.45457762 	       1.0732577 	     0.012083242 	               0
3.17 	     0.012633593 	     -0.45575189 	        1.083054 	     0.012633593 	               0
3.18 	     0.013185787 	     -0.45648726 	       1.0925949 	     0.013185787 	               0
3.19 	     0.013740955 	     -0.45683562 	       1.1019367 	     0.013740955 	               0
3.2 	     0.014300172 	     -0.45684291 	       1.1111255 	     0.014300172 	               0
3.21 	     0.014864476 	     -0.45654625 	        1.120206 	     0.014864476 	               0
3.22 	     0.015434605 	     -0.45598116 	       1.1291859 	     0.015434605 	               0
3.23 	     0.016011306 	     -0.45516923 	       1.1380909 	     0.016011306 	               0
3.24 	     0.016595107 	     -0.45412582 	       1.1469294 	     0.016595107 	               0
3.25 	     0.017186367 	      -0.4528582 	       1.1557018 	     0.017186367 	               0
3.26 	     0.017785357 	     -0.45136335 	       1.1644094 	     0.017785357 	               0
3.27 	     0.018391992 	      -0.4496389 	       1.1730265 	     0.018391992 	               0
3.28 	     0.019006367 	     -0.44766781 	       1.1815474 	     0.019006367 	               0
3.29 	     0.019628547 	     -0.44542872 	       1.1899588 	     0.019628547 	               0
3.3 	     0.020258725 	     -0.44289382 	       1.1982489 	     0.020258725 	               0
3.31 	     0.020897325 	     -0.44002577 	       1.2064141 	     0.020897325 	               0
3.32 	     0.021544119 	     -0.43680978 	       1.2144352 	     0.021544119 	               0
3.33 	     0.022199023 	     -0.43321963 	       1.2223113 	     0.022199023 	               0
3.34 	     0.022861853 	     -0.42923464 	       1.2300366 	     0.022861853 	               0
3.35 	     0.023532242 	     -0.42483868 	       1.2376035 	     0.023532242 	               0
3.36 	     0.024209495 	     -0.42001687 	       1.2450031 	     0.024209495 	               0
3.37 	     0.024892168 	     -0.41478575 	       1.2522085 	     0.024892168 	               0
3.38 	     0.025578321 	     -0.40915558 	       1.2591972 	     0.025578321 	               0
3.39 	     0.026265228 	     -0.40315741 	       1.2659357 	     0.026265228 	               0
3.4 	     0.026949498 	     -0.39683632 	       1.2723858 	     0.026949498 	               0
3.41 	     0.027627125 	      -0.3902443 	       1.2785075 	     0.027627125 	               0
3.42 	     0.028294088 	     -0.38345884 	       1.2842612 	     0.028294088 	               0
3.43 	     0.028946113 	      -0.3765463 	       1.2896147 	     0.028946113 	               0
3.44 	     0.029579248 	     -0.36958047 	       1.2945431 	     0.029579248 	               0
3.45 	     0.030190037 	     -0.36263348 	       1.2990321 	     0.030190037 	               0
3.46 	     0.030775445 	     -0.35577191 	       1.3030768 	     0.030775445 	               0
3.47 	     0.031334016 	     -0.34905992 	       1.3066901 	     0.031334016 	               0
3.48 	     0.031864345 	     -0.34254955 	       1.3098893 	     0.031864345 	               0
3.49 	     0.032366074 	     -0.33628654 	       1.3127022 	     0.032366074 	               0
3.5 	     0.032839557 	     -0.33030889 	       1.3151636 	     0.032839557 	               0
3.51 	     0.033285491 	     -0.32464921 	       1.3173106 	     0.033285491 	               0
3.52 	      0.03370583 	     -0.31932819 	       1.3191885 	      0.03370583 	               0
3.53 	     0.034102087 	     -0.31436564 	       1.3208375 	     0.034102087 	               0
3.54 	     0.034476303 	      -0.3097744 	       1.3222992 	     0.034476303 	               0
3.55 	     0.034830687 	     -0.30556239 	       1.3236139 	     0.034830687 	               0
3.56 	     0.035167395 	     -0.30173603 	       1.3248197 	     0.035167395 	               0
3.57 	     0.035489086 	     -0.29828831 	       1.3259529 	     0.035489086 	               0
3.58 	     0.035797896 	     -0.29521728 	       1.3270457 	     0.035797896 	               0
3.59 	     0.036096055 	     -0.29251415 	       1.3281277 	     0.036096055 	               0
3.6 	     0.036385661 	      -0.2901665 	       1.3292249 	     0.036385661 	               0
3.61 	     0.036668581 	     -0.28816149 	       1.3303604 	     0.036668581 	               0
3.62 	     0.036946612 	     -0.28647444 	       1.3315503 	     0.036946612 	               0
3.63 	     0.037221092 	      -0.2850871 	       1.3328089 	     0.037221092 	               0
3.64 	     0.037493105 	     -0.28397612 	       1.3341446 	     0.037493105 	               0
3.65 	     0.037763386 	     -0.28311658 	       1.3355607 	     0.037763386 	               0
3.66 	     0.038032285 	     -0.28248442 	       1.3370564 	     0.038032285 	               0
3.67 	     0.038299832 	     -0.28204902 	       1.3386226 	     0.038299832 	               0
3.68 	     0.038565694 	     -0.28178578 	       1.3402496 	     0.038565694 	               0
3.69 	     0.038829277 	     -0.28166797 	       1.3419228 	     0.038829277 	               0
3.7 	     0.039089792 	     -0.28166909 	       1.3436254 	     0.039089792 	               0
3.71 	     0.039346289 	     -0.28176377 	       1.3453399 	     0.039346289 	               0
3.72 	     0.039597929 	     -0.28192473 	       1.3470478 	     0.039597929 	               0
3.73 	     0.039843802 	     -0.28212804 	       1.3487335 	     0.039843802 	               0
3.74 	     0.040083144 	      -0.2823497 	       1.3503825 	     0.040083144 	               0
3.75 	     0.040315321 	     -0.28256709 	        1.351983 	     0.040315321 	               0
3.76 	     0.040539749 	     -0.28275896 	       1.3535249 	     0.040539749 	               0
3.77 	     0.040756194 	     -0.28290741 	       1.3550011 	     0.040756194 	               0
3.78 	     0.040964279 	     -0.28299644 	       1.3564049 	     0.040964279 	               0
3.79 	       0.0411638 	     -0.28301305 	       1.3577317 	       0.0411638 	               0
3.8 	     0.041354671 	     -0.28294693 	       1.3589784 	     0.041354671 	               0
3.81 	     0.041536865 	     -0.28278912 	       1.3601434 	     0.041536865 	               0
3.82 	     0.041710782 	     -0.28253552 	       1.3612294 	     0.041710782 	               0
3.83 	     0.041876749 	     -0.28218089 	       1.3622394 	     0.041876749 	               0
3.84 	     0.042035376 	     -0.28172214 	       1.3631798 	     0.042035376 	               0
3.85 	     0.042187543 	     -0.28115631 	       1.3640601 	     0.042187543 	               0
3.86 	     0.042334957 	     -0.28047476 	       1.3648925 	     0.042334957 	               0
3.87 	     0.042480399 	     -0.27966686 	       1.3656893 	     0.042480399 	               0
3.88 	     0.042626268 	     -0.27872103 	       1.3664599 	     0.042626268 	               0
3.89 	     0.042774714 	      -0.2776298 	       1.3672113 	     0.042774714 	               0
3.9 	     0.042927575 	     -0.27638876 	       1.3679479 	     0.042927575 	               0
3.91 	     0.043086417 	      -0.2749953 	       1.3686719 	     0.043086417 	               0
3.92 	     0.043252252 	     -0.27345495 	       1.3693826 	     0.043252252 	               0
3.93 	     0.043425929 	     -0.27177191 	       1.3700771 	     0.043425929 	               0
3.94 	     0.043607864 	     -0.26995552 	       1.3707499 	     0.043607864 	               0
3.95 	     0.043798143 	     -0.26801824 	        1.371394 	     0.043798143 	               0
3.96 	     0.043996618 	     -0.26597426 	       1.3720005 	     0.043996618 	               0
3.97 	     0.044202666 	     -0.26384319 	       1.3725606 	     0.044202666 	               0
3.98 	     0.044415706 	     -0.26164241 	       1.3730644 	     0.044415706 	               0
3.99 	     0.044634916 	     -0.25939141 	       1.3735026 	     0.044634916 	               0
4 	     0.044859379 	     -0.25710963 	       1.3738665 	     0.044859379 	               0
4.01 	     0.045088158 	     -0.25481559 	       1.3741476 	     0.045088158 	               0
4.02 	     0.045320204 	     -0.25252706 	        1.374341 	     0.045320204 	               0
4.03 	      0.04555461 	     -0.25025886 	       1.3744407 	      0.04555461 	               0
4.04 	     0.045790459 	     -0.24802397 	       1.3744431 	     0.045790459 	               0
4.05 	     0.046026888 	     -0.24583276 	       1.3743453 	     0.046026888 	               0
4.06 	     0.046263073 	      -0.2436933 	       1.3741447 	     0.046263073 	               0
4.07 	     0.046498268 	     -0.24160995 	       1.3738421 	     0.046498268 	               0
4.08 	     0.046731763 	     -0.23958543 	       1.3734357 	     0.046731763 	               0
4.09 	     0.046962885 	     -0.23761993 	       1.3729252 	     0.046962885 	               0
4.1 	     0.047190998 	     -0.23571161 	       1.3723102 	     0.047190998 	               0
4.11 	     0.047415459 	     -0.23385721 	       1.3715893 	     0.047415459 	               0
4.12 	     0.047635786 	     -0.23205104 	       1.3707643 	     0.047635786 	               0
4.13 	     0.047851425 	     -0.23028728 	       1.3698337 	     0.047851425 	               0
4.14 	     0.048061905 	     -0.22855898 	       1.3687972 	     0.048061905 	               0
4.15 	     0.048266821 	     -0.22685866 	        1.367655 	     0.048266821 	               0
4.16 	     0.048465781 	     -0.22517844 	       1.3664064 	     0.048465781 	               0
4.17 	     0.048658669 	     -0.22351026 	       1.3650548 	     0.048658669 	               0
4.18 	     0.048845299 	     -0.22184604 	       1.3636012 	     0.048845299 	               0
4.19 	     0.049025651 	     -0.22017777 	       1.3620484 	     0.049025651 	               0
4.2 	     0.049199825 	     -0.21849766 	       1.3604006 	     0.049199825 	               0
4.21 	     0.049367975 	     -0.21679783 	       1.3586617 	     0.049367975 	               0
4.22 	     0.049530531 	     -0.21507187 	       1.3568394 	     0.049530531 	               0
4.23 	     0.049687833 	     -0.21331281 	       1.3549391 	     0.049687833 	               0
4.24 	     0.049840342 	     -0.21151472 	       1.3529675 	     0.049840342 	               0
4.25 	     0.049988559 	     -0.20967238 	       1.3509313 	     0.049988559 	               0
4.26 	     0.050132968 	     -0.20778077 	       1.3488363 	     0.050132968 	               0
4.27 	     0.050274157 	     -0.20583764 	       1.3466898 	     0.050274157 	               0
4.28 	       0.0504126 	     -0.20383965 	       1.3444966 	       0.0504126 	               0
4.29 	       0.0505488 	      -0.2017849 	       1.3422614 	       0.0505488 	               0
4.3 	     0.050683258 	     -0.19967209 	       1.3399888 	     0.050683258 	               0
4.31 	     0.050816481 	     -0.19749966 	       1.3376825 	     0.050816481 	               0
4.32 	     0.050949037 	     -0.19526839 	       1.3353475 	     0.050949037 	               0
4.33 	     0.051081507 	     -0.19297693 	       1.3329876 	     0.051081507 	               0
4.34 	     0.051214537 	     -0.19062453 	       1.3306075 	     0.051214537 	               0
4.35 	     0.051348833 	     -0.18821024 	       1.3282124 	     0.051348833 	               0
4.36 	     0.051485179 	     -0.18573209 	       1.3258075 	     0.051485179 	               0
4.37 	     0.051624323 	     -0.18319025 	        1.323399 	     0.051624323 	               0
4.38 	     0.051767097 	      -0.1805824 	       1.3209927 	     0.051767097 	               0
4.39 	     0.051914304 	     -0.17790709 	       1.3185945 	     0.051914304 	               0
4.4 	     0.052066708 	     -0.17516312 	       1.3162098 	     0.052066708 	               0
4.41 	     0.052225071 	     -0.17234883 	       1.3138438 	     0.052225071 	               0
4.42 	     0.052389871 	     -0.16946581 	       1.3115003 	     0.052389871 	               0
4.43 	     0.052561649 	     -0.16651381 	       1.3091824 	     0.052561649 	               0
4.44 	     0.052740744 	     -0.16349451 	       1.3068921 	     0.052740744 	               0
4.45 	     0.052927331 	     -0.16041075 	       1.3046299 	     0.052927331 	               0
4.46 	     0.053121485 	     -0.15726589 	       1.3023952 	     0.053121485 	               0
4.47 	     0.053322882 	     -0.15406709 	       1.3001856 	     0.053322882 	               0
4.48 	     0.053531237 	     -0.15082031 	       1.2979979 	     0.053531237 	               0
4.49 	     0.053746018 	     -0.14753372 	       1.2958273 	     0.053746018 	               0
4.5 	     0.053966525 	     -0.14421679 	       1.2936682 	     0.053966525 	               0
4.51 	     0.054191958 	     -0.14087965 	       1.2915142 	     0.054191958 	               0
4.52 	     0.054421284 	     -0.13753446 	       1.2893587 	     0.054421284 	               0
4.53 	     0.054653544 	     -0.13419243 	       1.2871946 	     0.054653544 	               0
4.54 	       0.0548877 	     -0.13086539 	       1.2850157 	       0.0548877 	               0
4.55 	     0.055122735 	     -0.12756488 	       1.2828162 	     0.055122735 	               0
